# tag pevalue tag_id
WBK 23.230000 10306
WBRBY 17.230000 10307
WBS 18.110000 10308
WBT 224.640000 10309
WCC 76.120000 10312
WCN 142.870000 10318
WCRS 6.171000 10322
WD 12.710000 10324
WDC 67.170000 10326
WDFC 45.000000 10328
WEC 23.650000 10337
WEGZY 52.560000 10339
WELL 42.730000 10342
WELL.L 42.730000 10343
WEN.L 36.860000 10345
WEN 36.860000 10346
WERN 17.200000 10347
WES 9.041000 10348
WETG 560.840000 10350
WF 5.842000 10355
WFAFY 36.850000 10356
WFC 32.220000 10357
WFCF 33.890000 10358
WGO 16.010000 10363
WHD 70.080000 10366
WHF 5.263000 10368
WHR 11.080000 10371
WHR.L 11.080000 10372
WILC 14.650000 10376
WILYY 71.670000 10377
WINA 23.740000 10380
WING.L 150.190000 10382
WING 150.190000 10383
WIRE 17.200000 10389
WIT 30.900000 10392
WLFC 403.180000 10406
WLK 30.570000 10408
WLMS 173.000000 10410
WLTW 23.890000 10412
WM 38.440000 10413
WMB 28.020000 10415
WMK 11.780000 10417
WMMVY 34.540000 10418
WMS 43.460000 10419
WMT 33.030000 10420
WMT.DE 33.030000 10421
WNC 70.190000 10422
WNEB 14.180000 10425
WNS 37.630000 10428
WOR 5.832000 10433
WOW 57.480000 10438
WPC 30.060000 10439
WPM 37.630000 10445
WRB 19.070000 10450
WRLD 12.310000 10454
WRTBY 50.920000 10455
WSBC 15.690000 10456
WSBF 4.957000 10457
WSC 103.570000 10459
WSFS 15.510000 10460
WSM 15.330000 10462
WSO 39.110000 10464
WSR 63.690000 10467
WST 62.280000 10469
WSTG 24.240000 10470
WTBA 12.750000 10477
WTFC 13.010000 10487
WTKWY 30.940000 10490
WTM 4.858000 10491
WTRE 1.882000 10492
WTRG 29.330000 10493
WTRH 15.620000 10494
WTS 37.230000 10495
WU 13.520000 10498
WVFC 20.730000 10503
WVVI 47.900000 10504
WW 43.670000 10505
WWD 39.990000 10506
WWE 31.730000 10507
WXXWY 354.870000 10512
WY 21.330000 10513
WYGPY 80.690000 10514
WYY 5.488000 10516
XDSL 2.760000 10545
XEL 24.530000 10567
XLNX 48.660000 10596
XNGSY 22.470000 10617
XOMA 155.110000 10620
XP 50.000000 10623
XPEL 96.470000 10627
XPER 19.120000 10628
XPO 112.160000 10632
XRAY 84.710000 10638
XRX 22.120000 10645
XYL 70.730000 10675
Y 14.690000 10682
YAHOY 32.580000 10684
YAMCY 57.880000 10686
YARIY 17.380000 10688
YASKY 69.420000 10689
YATRY 22.190000 10690
YETI 43.370000 10696
YEWB 1.408000 10698
YITYY 15.600000 10703
YKLTY 22.500000 10705
YNDX 119.080000 10708
YOKEY 23.650000 10711
YORUY 5.302000 10712
YORW 40.590000 10713
YUM 32.080000 10723
YUMC 29.160000 10724
YY 4.742000 10727
YZCAY 5.508000 10728
Z 733.250000 10729
ZBH 62.580000 10734
ZBRA 41.660000 10735
ZCMD 9.618000 10736
ZDGE 45.930000 10737
ZEPP 26.700000 10743
ZEUS 25.910000 10744
ZG 739.310000 10746
ZIM 4.871000 10752
ZION 11.790000 10756
ZLNDY 69.510000 10761
ZM 147.350000 10762
ZNKKY 12.550000 10768
ZTO 39.410000 10788
ZTS 47.620000 10789
ZUMZ 14.560000 10791
ZURVY 16.470000 10794
ZYXI 95.120000 10803
