# tag pbvalue tag_id
LMRK 0.906600 5908
LMST 1.004000 5910
LMT 17.060000 5911
LNC 0.678600 5912
LND 2.215000 5913
LNDC 1.630000 5914
LNG 110.580000 5917
LNN 5.615000 5920
LNNGY 16.620000 5921
LNNNY 1.645000 5922
LNSTY 10.610000 5923
LNT 2.462000 5925
LNTH 2.911000 5927
LOB 4.421000 5929
LOCO 2.179000 5932
LODE 2.622000 5933
LOGC 2.616000 5935
LOGI 9.086000 5936
LOKB 1.374000 5940
LOMA 1.314000 5942
LONE 0.840200 5943
LOOP.L 8.881000 5946
LOOP 8.881000 5947
LOPE 2.668000 5948
LORL 4.737000 5949
LOTZ 2.277000 5951
LOV 1.578000 5952
LOVE 11.980000 5953
LOW 311.340000 5954
LPCN 2.583000 5957
LPG 0.622100 5959
LPL 0.702100 5962
LPLA 8.208000 5963
LPLA.L 8.208000 5964
LPRO 119.860000 5965
LPSN 14.690000 5966
LPTH 1.727000 5967
LPTX 2.519000 5968
LPX 4.956000 5969
LQDA 2.569000 5970
LQDT 7.602000 5974
LQMT 2.018000 5975
LRCX 17.130000 5978
LRENY 7.539000 5980
LRLCY 7.010000 5981
LRMR 1.678000 5982
LRN 1.422000 5983
LSAQ 1.256000 5987
LSBK 1.011000 5988
LSCC 18.380000 5989
LSEA 0.770800 5990
LSF 3.945000 5992
LSPD 4.943000 5996
LSRCY 35.870000 5997
LSTR 8.514000 5998
LSYN 3.879000 6000
LTBR 2.480000 6002
LTC 2.038000 6003
LTHM 5.440000 6005
LTMCF 6.704000 6009
LTRN 2.086000 6010
LTRX 3.405000 6013
LU 2.313000 6015
LUB 1.548000 6016
LULU 17.380000 6020
LUMN 1.390000 6021
LUMN 1.390000 6022
LUMO 0.787200 6023
LUNA 4.211000 6024
LUNG 7.278000 6025
LUV 4.015000 6027
LUVU 12.250000 6028
LVMUY 8.658000 6030
LVS 16.740000 6032
LVTX 2.105000 6033
LW 25.990000 6034
LWAC 9248.040000 6035
LWAY 1.838000 6036
LWLG 18.000000 6041
LX 2.098000 6042
LXEH 2.034000 6043
LXFR 3.674000 6044
LXRX 4.297000 6046
LXU 1.576000 6048
LYB 4.315000 6050
LYBC 1.548000 6051
LYFT 12.970000 6052
LYG 0.740300 6053
LYL 2.982000 6054
LYRA 1.426000 6060
LYTS 1.886000 6063
LZAGY 6.062000 6069
LZB 2.501000 6070
LZRFY 7.853000 6071
M 2.194000 6072
MA 56.700000 6075
MAA 3.124000 6076
MAAC 1.375000 6077
MAC 1.177000 6081
MACA 1.239000 6082
MACC 1.362000 6083
MACE 4.361000 6084
MACK 5.413000 6087
MACQ 1.078000 6089
MACU 6313.870000 6090
MAG 6.472000 6093
MAGOY 1.742000 6096
MAGS 1.545000 6098
MAHLY 0.813100 6099
MAIN 1.821000 6102
MAKSY 1.496000 6105
MALRY 3.201000 6106
MAN 2.842000 6108
MAN.DE 2.842000 6109
MANH 42.200000 6110
MANT 2.208000 6112
MANU 4.664000 6113
MAR 202.950000 6115
MARA 3.759000 6116
MARUY 0.963900 6120
MASI 8.978000 6122
MASS 8.259000 6123
MAT 15.670000 6125
MATW 2.007000 6128
MATX 2.688000 6129
MAURY 1.344000 6130
MAUSY 2.679000 6131
MAXN 1.817000 6135
MAXR 1.845000 6136
MAYS 1.022000 6137
MBCN 1.039000 6139
MBII 7.190000 6142
MBIN 1.889000 6143
MBIO 2.193000 6144
MBOT 2.454000 6146
MBRX 1.173000 6147
MBT 13.250000 6148
MBUU 4.786000 6150
MBWM 1.166000 6151
MC.PA 6.809000 6152
MC 6.809000 6153
MCAD 1.331000 6154
MCARY 23.280000 6155
MCB.L 1.527000 6156
MCB 1.527000 6157
MCBC 1.356000 6158
MCBI 1.599000 6159
MCBS 1.730000 6161
MCF 9.701000 6165
MCFT 5.889000 6167
MCHOY 5.605000 6171
MCHP 7.982000 6172
MCHX 2.201000 6174
MCMJ 1.251000 6180
MCO 30.780000 6181
MCRB 13.710000 6185
MCRI 3.510000 6186
MCS 1.442000 6188
MCVT 3.456000 6191
MCY 1.670000 6192
MD 3.656000 6193
MDC 1.852000 6195
MDC.L 1.852000 6196
MDGL 7.130000 6200
MDGS 1.812000 6201
MDH 13880.310000 6202
MDIBY 0.789300 6204
MDJH 7.525000 6205
MDLA 8.016000 6206
MDLZ 3.285000 6208
MDP 2.238000 6210
MDRR 1.825000 6211
MDRX 1.464000 6212
MDT 3.324000 6213
MDU 2.177000 6214
MDWD 19.800000 6216
MDWT 1.796000 6217
MEC 1.900000 6220
MED.L 22.230000 6221
MED 22.230000 6222
MEDP 6.953000 6223
MEDS 3.745000 6224
MEG 10.250000 6226
MEI 2.088000 6227
MEIP 7.137000 6228
MERC 1.707000 6234
MERC.L 1.707000 6235
MESA 0.805100 6236
MESO 1.927000 6238
MET 0.872700 6239
METC 1.475000 6241
MFA 0.756900 6245
MFC 1.147000 6246
MFG 0.472900 6247
MFGP 0.765000 6248
MFH 5.523000 6249
MFIN 0.955500 6250
MFNC 1.331000 6251
MFON 343.510000 6252
MG 1.499000 6253
MGA 2.582000 6254
MGDDY 1.749000 6257
MGEE 2.718000 6258
MGIC 3.192000 6261
MGLN 1.290000 6262
MGM 3.406000 6263
MGNI 11.130000 6264
MGNX 5.405000 6267
MGP 3.173000 6269
MGP.L 3.173000 6270
MGPI 5.494000 6271
MGRC 3.000000 6272
MGTA 4.539000 6273
MGTI 24.300000 6274
MGTX 2.792000 6275
MGY 4.983000 6276
MGYR 1.304000 6277
MHGU 1.490000 6279
MHGVY 3.670000 6280
MHH 2.998000 6281
MHK 1.748000 6282
MHLD 1.538000 6283
MHO 1.515000 6285
MIC 3.408000 6288
MICR 2.576000 6289
MICT 1.336000 6290
MIDD 4.668000 6291
MIDD.L 4.668000 6292
MIELY 1.372000 6294
MILE 3.953000 6302
MIME 9.042000 6303
MIND.L 4.330000 6304
MIND 4.330000 6305
MIRM 3.653000 6310
MIST 1.318000 6311
MIT 1.292000 6312
MITC 5.456000 6313
MITEY 1.289000 6314
MITK 4.436000 6315
MITSY 0.914700 6318
MITUY 1.147000 6319
MIXT 2.580000 6321
MKC 5.708000 6324
MKGI 2.968000 6327
MKKGY 3.462000 6328
MKL 1.350000 6329
MKSI 4.191000 6331
MKTAY 2.075000 6332
MKTX 17.760000 6333
MKTY 17.910000 6334
MLAB 3.056000 6337
MLAC 1.275000 6338
MLCO 9.558000 6339
MLHR 3.346000 6341
MLI 3.144000 6342
MLM 3.904000 6344
MLND 0.869800 6345
MLP.DE 10.280000 6349
MLP 10.280000 6350
MLR 1.681000 6355
MLSS 7.567000 6356
MLVF 0.956900 6358
MMAC 0.555000 6360
MMC 7.400000 6363
MMI 2.743000 6365
MMM 8.562000 6369
MMM.L 8.562000 6370
MMMB 10.110000 6371
MMP 4.776000 6372
MMS 4.138000 6373
MMSI 3.485000 6374
MMSMY 0.913400 6375
MMX.L 2.271000 6377
MMYT 3.211000 6378
MN 1.619000 6379
MNBEY 2.636000 6380
MNDO 3.244000 6383
MNMD 3.797000 6389
MNOV 2.175000 6391
MNPR 2.890000 6393
MNR 3.173000 6394
MNRL 2.262000 6396
MNRO 2.817000 6397
MNSB 1.126000 6398
MNSO 6.740000 6399
MNST 9.034000 6400
MNTK 8.586000 6402
MNTX 2.103000 6403
MO 31.260000 6405
MOD 2.463000 6408
MODN 10.470000 6411
MODV 5.071000 6413
MOFG 0.995000 6414
MOGO 4.502000 6417
MOGU 0.697100 6418
MOH 6.754000 6419
MOHCY 1.398000 6420
MOHO 0.791300 6421
MOMO 1.302000 6422
MON 1.305000 6423
MONDY 2.713000 6424
MONOY 26.470000 6425
MOR.DE 4.190000 6428
MOR 4.190000 6429
MORF 4.893000 6430
MORN 7.601000 6431
MOS 1.420000 6432
MOSY 2.529000 6433
MOTS 2.504000 6436
MOTV 25189.310000 6437
MOV 1.640000 6438
MOVE 3.535000 6439
MOXC 141.950000 6440
MP 5.473000 6441
MPAA 1.491000 6442
MPAD 1.249000 6444
MPB 1.215000 6445
MPC 1.856000 6446
MPLN 2.397000 6449
MPLX 2.347000 6450
MPNGY 14.340000 6451
MPW 1.526000 6453
MPWR 15.340000 6454
MPX 6.398000 6455
MQBKY 2.443000 6456
MRAAY 2.712000 6457
MRAC 1.355000 6458
MRAM 5.792000 6459
MRBK 1.158000 6460
MRC 2.590000 6461
MRC.L 2.590000 6462
MRCC 0.981400 6463
MRCY 2.538000 6465
MRIN 1.056000 6468
MRK.DE 7.134000 6469
MRK 7.134000 6470
MRKR 3.435000 6471
MRLN 1.350000 6474
MRM 9.797000 6475
MRMD 23.670000 6476
MRNA 18.780000 6477
MRNS 5.644000 6478
MRO 0.893000 6479
MRO.L 0.893000 6480
MRPLY 7.064000 6481
MRSN 5.057000 6482
MRTN 2.214000 6484
MRTX 6.248000 6485
MRUS 3.413000 6486
MRVI 86.030000 6487
MRVL 3.874000 6488
MS 1.706000 6490
MSA 8.081000 6491
MSAC 1.332000 6492
MSADY 0.589900 6493
MSBI 0.972800 6496
MSC 1.070000 6497
MSEX 4.254000 6502
MSFT 13.960000 6508
MSGE 0.853300 6509
MSGM 5.206000 6510
MSM 4.780000 6517
MSN 0.884100 6519
MSON 2.507000 6520
MSP 2.510000 6521
MSTR 13.180000 6524
MSVB 1.010000 6525
MT.AS 0.859100 6527
MTAC 12844.790000 6528
MTB 1.357000 6529
MTBC 1.187000 6530
MTC 15.750000 6531
MTC.L 15.750000 6532
MTCR 1.434000 6534
MTD 149.280000 6535
MTDR 2.602000 6536
MTEM 4.659000 6538
MTEX 1.606000 6539
MTG 1.048000 6540
MTGGY 2.191000 6541
MTH 1.656000 6542
MTHRY 25.090000 6543
MTLHY 1.068000 6546
MTLS 9.771000 6547
MTN 9.088000 6548
MTNB 2.534000 6549
MTOR 3.253000 6551
MTP 2.728000 6552
MTR.L 3.962000 6554
MTRN 2.444000 6555
MTRX 0.975700 6557
MTSFY 0.942100 6558
MTSI 9.837000 6559
MTUAY 4.370000 6562
MTW 1.410000 6564
MTX.DE 1.996000 6565
MTX 1.996000 6566
MTZ 4.174000 6567
MU 2.315000 6568
MUFG 0.514500 6572
MULG 21.250000 6574
MUR 0.851000 6578
MURGY 1.166000 6579
MUSA 4.616000 6581
MUX 1.714000 6585
MVBF 2.097000 6586
MVIS 36.790000 6588
MVLY 1.133000 6589
MWA 3.429000 6591
MX 2.676000 6594
MXC 2.083000 6595
MXC.L 2.083000 6596
MXIM 12.630000 6599
MXL 6.788000 6600
MYE 4.068000 6606
MYFW 1.384000 6607
MYGN 2.552000 6608
MYMD  4.976000 6610
MYO 3.331000 6611
MYRG 3.231000 6613
MYSZ 2.613000 6616
MYT 1.456000 6617
MYTE 6.211000 6618
MZDAY 0.502600 6619
NAAC 1.297000 6623
NABZY 1.467000 6624
NAII 1.215000 6627
NAK 2.243000 6629
NAKD 7.139000 6630
NANX 24.690000 6632
NAOV 4.661000 6633
NAPA 3.066000 6634
NARI 20.660000 6637
NASB 1.271000 6639
NAT 0.899600 6642
NATI 4.386000 6644
NATR 2.910000 6645
NAVB 11.400000 6648
NAVI 1.206000 6649
NBA 1.432000 6651
NBEV 1.941000 6652
NBHC 1.469000 6653
NBIX 7.619000 6655
NBN 1.128000 6658
NBR 0.729700 6659
NBRV 0.901700 6660
NBSE 7.257000 6661
NBST 1.227000 6662
NBTB 1.436000 6663
NBTX 6.562000 6664
NBY 2.682000 6665
NC 0.580800 6666
NCBDY 3.477000 6667
NCBS 1.430000 6668
NCHEY 1.735000 6671
NCLH 2.740000 6672
NCLTY 3.306000 6673
NCMGY 1.847000 6674
NCNA 1.274000 6676
NCNO 13.370000 6677
NCR 5.822000 6678
NCSM 0.781600 6679
NDAQ 4.301000 6685
NDBKY 0.807600 6686
NDEKY 1.755000 6687
NDLS 20.740000 6689
NDRA 4.925000 6690
NDSN 6.654000 6691
NEBC 1.380000 6693
NEE 3.831000 6696
NEM 2.532000 6698
NEM.DE 2.532000 6699
NEO 5.689000 6700
NEOG 6.163000 6702
NEON 5.322000 6703
NEP 2.124000 6704
NEPH 7.003000 6705
NEPT 2.318000 6706
NERV 2.787000 6707
NES 0.273200 6708
NESR 1.196000 6711
NET 31.990000 6712
NETE 10.870000 6713
NETI 0.708300 6714
NEU 4.564000 6716
NEW 2.650000 6717
NEWA 0.925700 6718
NEWR 9.667000 6720
NEWT 2.144000 6721
NEX 1.841000 6722
NEX.L 1.841000 6723
NEXA 1.044000 6724
NEXI 3.599000 6725
NEXOY 2.970000 6726
NEXT 4.871000 6728
NFBK 1.152000 6729
NFE 31.430000 6732
NFG 2.233000 6733
NFH 1.234000 6734
NFLX 17.340000 6739
NG 32.230000 6741
NG.L 32.230000 6742
NGAB 1.339000 6743
NGAC 1.422000 6744
NGC 1.740000 6748
NGCA 1.482000 6749
NGG 1.749000 6750
NGKSY 0.759000 6752
NGLOY 2.383000 6753
NGM 2.964000 6754
NGMS 26.890000 6755
NGS 0.575500 6756
NGVC 2.074000 6757
NGVT 5.044000 6758
NHC 1.402000 6760
NHI 1.937000 6761
NHIC 1.522000 6762
NHNKY 2.015000 6763
NHTC 1.289000 6764
NHYDY 1.517000 6765
NI 1.981000 6766
NICE 5.470000 6767
NICK.L 0.699700 6768
NICK 0.699700 6769
NILSY 14.340000 6774
NINE 4.520000 6775
NINOY 0.711300 6776
NIO 15.650000 6777
NIPMY 1.071000 6778
NISN 3.354000 6779
NIU 16.580000 6780
NJDCY 7.014000 6781
NJMC 6.725000 6782
NJR 2.250000 6783
NKE 18.080000 6785
NKLA 6.687000 6786
NKRKY 2.923000 6787
NKSH 1.136000 6788
NKTR 3.292000 6789
NKTX 2.701000 6790
NL 1.089000 6791
NLS 3.090000 6793
NLSN 3.309000 6794
NLST 63.980000 6796
NLTX 2.366000 6797
NLY 1.030000 6798
NMFC 1.031000 6802
NMIH 1.511000 6804
NMMC 1.387000 6805
NMR 0.702200 6806
NMRD 30.420000 6807
NMRK 3.589000 6808
NMTR 9.371000 6809
NNA 0.203800 6811
NNBR 1.346000 6812
NNCHY 4.408000 6813
NNDM 1.288000 6814
NNGRY 0.330400 6815
NNI 1.047000 6816
NNN 2.046000 6817
NNOX 5.493000 6818
NNUP 4.057000 6819
NNVC 1.317000 6820
NNXPF 8.831000 6821
NOAC 1.291000 6822
NOAH 2.581000 6823
NOBH 2.443000 6824
NOC 5.666000 6825
NODK 1.180000 6827
NOK 1.779000 6831
NOMD 2.098000 6832
NOTV 54.400000 6833
NOV 1.249000 6834
NOVA 3.188000 6835
NOVN.SW 143.500000 6836
NOVN 143.500000 6837
NOVT 10.270000 6838
NOW 31.160000 6839
NP 2.484000 6840
NPK 2.107000 6843
NPKYY 0.775600 6844
NPO 1.766000 6846
NPPNY 3.284000 6847
NPSCY 0.743600 6848
NPSKY 0.923700 6849
NPSNY 3.396000 6850
NPTN 3.137000 6851
NR 0.637400 6853
NRBO 4.923000 6856
NRC 17.090000 6857
NRDBY 1.080000 6858
NREF 0.786300 6859
NRG 5.218000 6860
NRILY 6.536000 6861
NRIM 1.156000 6862
NRIX 4.234000 6863
NROM 2.994000 6866
NRZ 1.049000 6868
NS 1.128000 6869
NS 1.128000 6870
NSC 4.774000 6871
NSEC 0.593200 6873
NSH 1.473000 6875
NSIT 2.683000 6878
NSP 49.080000 6879
NSPR 0.973200 6880
NSRGY 6.649000 6881
NSSC 6.886000 6882
NSTB 1.376000 6883
NSTG 10.370000 6884
NSYS 0.994800 6886
NTAP 36.780000 6887
NTCO 2.733000 6888
NTCT 1.068000 6889
NTDOY 4.338000 6890
NTDTY 2.287000 6891
NTEC 1.607000 6893
NTES 5.996000 6894
NTGR 1.654000 6896
NTIC 2.479000 6899
NTIP 1.406000 6900
NTLA 8.957000 6901
NTOIY 7.567000 6905
NTP 3.768000 6906
NTR 1.576000 6908
NTRA 21.860000 6909
NTRB 16.090000 6910
NTRS 2.391000 6912
NTST 1.818000 6913
NTTYY 1.349000 6914
NTUS 2.217000 6915
NTWK 0.990800 6917
NTZ 1.856000 6918
NUAN 13.450000 6919
NUE 2.642000 6922
NURO 2.147000 6925
NUS 3.481000 6926
NUVA 4.234000 6927
NUVR 1.333000 6929
NUWE 0.893100 6930
NUZE 3.451000 6931
NVAX 10.750000 6932
NVCN 0.831100 6933
NVCR 55.950000 6934
NVDA 20.560000 6937
NVEC 4.655000 6940
NVEE 2.546000 6941
NVFY 0.418100 6942
NVGS 0.622200 6944
NVIV 0.980000 6945
NVMI 7.122000 6946
NVO 19.640000 6947
NVR 5.804000 6949
NVRO 14.490000 6950
NVS 3.932000 6951
NVST 1.888000 6953
NVT 2.226000 6954
NVTA 2.444000 6955
NVVE 3.440000 6956
NVZMY 23.740000 6957
NWBI 1.164000 6959
NWE 1.510000 6960
NWFL 1.063000 6962
NWG 0.584000 6963
NWG.L 0.584000 6964
NWHM 0.588200 6965
NWL 3.170000 6967
NWLI 0.360000 6968
NWN 1.734000 6969
NWPP 0.798100 6972
NWPX 1.166000 6973
NWS 1.872000 6974
NWSA 1.955000 6975
NWYF 0.930600 6976
NX 2.366000 6977
NXE 6.555000 6978
NXGN 2.559000 6979
NXGPY 17.180000 6980
NXPI 6.982000 6981
NXST 2.564000 6983
NXTC 0.787300 6985
NXTD 2.273000 6986
NXU 1.283000 6987
NXU.DE 1.283000 6988
NYC 0.376800 6989
NYCB 0.888200 6990
NYMT 0.952200 6991
NYT 5.353000 6993
O 2.209000 6995
OACB 1.343000 6997
OAS 2.041000 6999
OBAS 0.964900 7000
OBCI 3.110000 7001
OBLG 5.216000 7003
OBLN 3.206000 7004
OBNK 1.592000 7005
OBSV 4.302000 7006
OC 2.836000 7007
OCA 10942.260000 7008
OCAX 1.343000 7009
OCBI 1.084000 7010
OCC 1.953000 7011
OCDDY 8.830000 7012
OCDX 12.850000 7014
OCFC 0.889700 7015
OCFT 8.434000 7016
OCG 3.076000 7017
OCGN 37.140000 7018
OCLDY 1.816000 7020
OCN 0.644200 7021
OCPNY 7.897000 7022
OCSL 0.946400 7023
OCUL 13.360000 7024
OCUP 5.568000 7025
OCX 3.724000 7026
ODC 1.766000 7028
ODFL 9.603000 7030
ODP 1.212000 7031
ODT 1.225000 7032
OEC 6.123000 7033
OEG 4.014000 7034
OESX 5.613000 7037
OEZVY 4.557000 7038
OFED 1.674000 7039
OFG 1.229000 7040
OFIX 2.248000 7041
OFLX 30.510000 7042
OFS 0.786500 7043
OGE 1.919000 7045
OGEN 2.338000 7046
OGS 1.733000 7048
OHI 2.174000 7052
OHPA 1.318000 7053
OI 18.470000 7055
OIBRQ 3.011000 7057
OII 2.645000 7059
OIIM 2.356000 7060
OIS 0.541500 7064
OKE 3.858000 7066
OKTA 49.850000 7068
OLB 2.993000 7070
OLCLY 6.157000 7071
OLED 10.590000 7073
OLK 7.960000 7074
OLLI 3.946000 7075
OLMA 3.484000 7076
OLN 4.628000 7077
OLO 9.024000 7078
OM 7.297000 7079
OMAB 4.629000 7081
OMC 5.534000 7082
OMCL 5.948000 7083
OMEG 1.294000 7084
OMF 2.340000 7087
OMI.L 4.317000 7088
OMI 4.317000 7089
OMP 4.361000 7091
OMRNY 2.894000 7093
OMVKY 1.077000 7096
ON 4.738000 7099
ONB 1.062000 7100
ONCR 2.451000 7102
ONCS 3.056000 7103
ONCT 2.553000 7104
ONDS 15.160000 7105
ONE 13.480000 7106
ONEM 10.040000 7107
ONEW 4.721000 7108
ONTF 4.152000 7110
ONTO 2.659000 7111
ONTX 2.994000 7112
ONVO 2.668000 7114
OOMA 11.140000 7115
OPBK 1.068000 7118
OPCH 3.360000 7119
OPEN.L 3.846000 7120
OPEN 3.846000 7121
OPGN 1.787000 7123
OPHC 0.565300 7124
OPHLY 1.885000 7125
OPK 1.576000 7126
OPNT 1.626000 7127
OPOF 1.030000 7128
OPRA 1.260000 7129
OPRT 1.152000 7130
OPRX 7.096000 7131
OPT 2.888000 7133
OPTT 1.578000 7136
OPXS 0.875700 7137
OPY 0.871800 7138
OR.PA 1.764000 7140
ORA 2.158000 7141
ORA.PA 2.158000 7142
ORAN 0.805900 7143
ORBC 4.529000 7144
ORC 1.118000 7147
ORCC 0.970100 7148
ORCL 25.590000 7150
ORGO 14.600000 7153
ORGS 2.082000 7154
ORI 1.240000 7155
ORIC 3.123000 7156
ORINY 7.821000 7157
ORKLY 2.437000 7159
ORMP 7.141000 7162
ORN 1.138000 7163
ORPH.L 1.925000 7166
ORPH 1.925000 7167
ORRF 1.117000 7168
ORTX 2.219000 7169
ORXOY 2.717000 7170
OSAGY 3.360000 7172
OSBC 1.280000 7174
OSBK 0.891200 7175
OSCR 2.849000 7176
OSG 0.541700 7177
OSH 53.830000 7178
OSIS 2.822000 7180
OSK 2.995000 7181
OSMT 2.164000 7182
OSN 0.229800 7183
OSPN 4.254000 7184
OSS 2.755000 7186
OSTK 10.580000 7187
OSTR 1.295000 7188
OSUR 1.735000 7189
OSW 3.360000 7190
OTCM 22.520000 7194
OTGLY 8.218000 7195
OTIC 2.395000 7196
OTIVF 4.666000 7198
OTLK 22.360000 7199
OTRA 1.373000 7201
OTRK 9.803000 7202
OTSKY 1.303000 7203
OTTR 2.237000 7204
OUKPY 4.060000 7207
OUST 7.253000 7208
OVBC 0.816800 7210
OVCHY 1.129000 7211
OVID 1.297000 7212
OVLY 1.174000 7213
OVV 1.678000 7214
OXBR 1.720000 7217
OXM 4.014000 7220
OXSQ 1.002000 7221
OXY 2.850000 7222
OYST 2.739000 7223
OZK 1.260000 7224
OZON 11.400000 7225
PAA 0.770500 7226
PAAS 2.758000 7227
PAC 4.983000 7230
PAC.L 4.983000 7231
PACB 19.140000 7232
PACE 1.417000 7234
PACK 3.244000 7235
PACW 1.473000 7236
PACX 1.353000 7237
PAE 11.780000 7239
PAG 2.000000 7241
PAG.L 2.000000 7242
PAGP 1.394000 7244
PAGS 8.995000 7245
PAHC 5.219000 7247
PAIC 1.280000 7248
PALT 1.742000 7252
PAM 0.561800 7253
PANDY 10.510000 7254
PANL 1.009000 7255
PANW 35.870000 7257
PAQC 1.334000 7258
PAR 9.765000 7259
PARR 3.094000 7260
PASG 1.691000 7261
PATI 1.064000 7264
PATK 3.449000 7265
PAVM 9.108000 7266
PAX 6.044000 7267
PAY.L 36.280000 7268
PAYA 5.424000 7269
PAYC 26.720000 7270
PAYD 6.702000 7271
PAYS 13.680000 7272
PAYX 12.210000 7273
PB 1.111000 7274
PBA 1.534000 7275
PBCT 1.090000 7279
PBF 1.206000 7281
PBFS 1.408000 7282
PBH 1.848000 7283
PBHC 0.674500 7284
PBI 77.840000 7285
PBIP 0.831400 7286
PBLA 5.680000 7287
PBPB 30.530000 7290
PBR 1.136000 7291
PBSFY 2.912000 7294
PBSV 1.309000 7295
PBYI 26.200000 7298
PCAR 2.960000 7300
PCB 1.036000 7301
PCG 0.932100 7303
PCPC 1.046000 7306
PCRFY 1.210000 7308
PCRX 4.145000 7309
PCSB 1.070000 7310
PCT 6.002000 7311
PCT.L 6.002000 7312
PCTI 1.768000 7313
PCTY 20.280000 7315
PCVX 3.457000 7316
PCYG 2.650000 7317
PCYO 3.385000 7318
PD 9.374000 7319
PDAC 1.518000 7320
PDCE 1.588000 7321
PDCO 3.443000 7322
PDD 16.280000 7323
PDEX 6.096000 7325
PDFS 2.853000 7326
PDLB 1.508000 7329
PDRDY 3.220000 7332
PDSB 10.560000 7333
PEAK 2.624000 7335
PEB.L 0.972600 7336
PEBK 1.037000 7339
PEBO 1.098000 7340
PED 1.303000 7341
PEG 1.926000 7342
PEGA 20.400000 7343
PEGRY 1.743000 7344
PEN 13.840000 7347
PENN 4.765000 7348
PEP 14.510000 7349
PERI 2.240000 7351
PESI 2.640000 7352
PETQ 4.752000 7353
PETS 4.105000 7354
PETS.L 4.105000 7355
PEYE 6.528000 7358
PFBC 1.888000 7359
PFBI 1.118000 7360
PFBX 0.861200 7361
PFC.L 1.132000 7362
PFC 1.132000 7363
PFE 3.153000 7366
PFG.L 1.152000 7367
PFG 1.152000 7368
PFGC 3.190000 7369
PFHD 1.154000 7370
PFHO 1.374000 7371
PFIE 1.163000 7372
PFIN 0.488300 7373
PFIS 0.989700 7374
PFLC 1.147000 7375
PFLT 0.991000 7376
PFMT 4.806000 7377
PFPT 33.930000 7380
PFS 1.196000 7381
PFSI 1.202000 7382
PFSW 3.128000 7383
PFX 0.714400 7385
PG 7.228000 7386
PGC 1.207000 7387
PGEN 8.077000 7389
PGNY 29.240000 7397
PGR 3.345000 7399
PGR.L 3.345000 7400
PGRW 1.233000 7401
PGTI 2.835000 7402
PGTK 5.558000 7403
PH 5.379000 7404
PHAR.L 4.283000 7406
PHAS 19.440000 7408
PHAT 7.078000 7409
PHCG 11.280000 7413
PHGE 2.800000 7417
PHI 2.573000 7419
PHI.L 2.573000 7420
PHIO 0.952600 7423
PHM 2.277000 7424
PHM 2.277000 7425
PHM.L 2.277000 7426
PHPPY 2.821000 7431
PHR 9.436000 7433
PHUN 5.929000 7436
PHVS 2.430000 7437
PHX 1.423000 7438
PI 14.520000 7439
PIAC 0.679800 7440
PICC 13775.340000 7442
PII 7.636000 7444
PINC 1.910000 7447
PING 2.732000 7448
PINS 17.580000 7449
PIPR 2.216000 7451
PIRS 5.810000 7452
PJT 18.640000 7455
PK 1.063000 7456
PKBK 1.223000 7457
PKCOY 12.930000 7458
PKE 2.269000 7460
PKG 4.260000 7461
PKI 4.058000 7462
PKKFF 13.360000 7464
PKKW 0.871500 7465
PKOH 1.317000 7466
PKX 0.600200 7467
PLAB 1.055000 7468
PLAG 1.159000 7469
PLAN 25.800000 7470
PLAY 13.130000 7471
PLBC 1.529000 7473
PLBY 8.466000 7474
PLCE 9.890000 7475
PLD 2.706000 7476
PLM 0.820800 7480
PLMR 4.894000 7482
PLNHF 10.260000 7483
PLOW 4.996000 7485
PLPC 1.249000 7486
PLPRF 382.510000 7487
PLRX 4.121000 7488
PLSE 24.560000 7489
PLTR 23.590000 7492
PLTYF 2.307000 7494
PLUG 11.600000 7495
PLUS 2.320000 7496
PLUS.L 2.320000 7497
PLX 9.074000 7498
PLXP 7.523000 7499
PLXS 2.791000 7500
PLYA 1.880000 7501
PLYM 2.447000 7502
PMBC 1.255000 7504
PMD 2.830000 7505
PME 0.505700 7506
PMHG 1.079000 7510
PMT 0.921600 7512
PMVC 1.363000 7514
PMVP 4.525000 7515
PNBK 0.509900 7517
PNC 1.532000 7518
PNFP 1.462000 7520
PNGAY 1.713000 7521
PNM 2.069000 7524
PNNT 0.710200 7526
PNR 5.258000 7528
PNRG 0.885700 7529
PNTG 9.288000 7531
PNTM 85569.330000 7532
PNW 1.671000 7533
POAHY 0.753800 7534
POAI 1.598000 7535
PODD 30.780000 7536
POLA 5.500000 7538
POOL 26.320000 7544
POR 1.598000 7545
POSH 8.549000 7548
POST 2.504000 7549
POST 2.504000 7550
POW.L 17649.140000 7551
POW 17649.140000 7552
POWI 5.808000 7553
POWL 1.313000 7554
POWW 18.260000 7555
PPBI 1.597000 7556
PPBN 0.952300 7557
PPBT 1.107000 7558
PPC.L 2.144000 7559
PPC 2.144000 7560
PPG 7.341000 7562
PPGH 1.316000 7563
PPHI 0.758000 7565
PPIH 1.124000 7566
PPL 1.935000 7567
PPRUY 7.678000 7569
PPSI 2.402000 7571
PPTA 7.233000 7572
PQG 1.886000 7573
PRA 1.002000 7575
PRAA 1.282000 7576
PRAH 7.116000 7577
PRAX 2.714000 7578
PRCH 10.510000 7579
PRCX 1.282000 7581
PRDO 1.470000 7583
PRED 1.853000 7585
PRFT 5.964000 7589
PRFX 1.430000 7590
PRG 3.515000 7591
PRGO 1.101000 7592
PRGS 5.678000 7593
PRI 3.359000 7594
PRIM 1.878000 7595
PRIM.L 1.878000 7596
PRK 1.987000 7599
